Tweet Id,Datetime,tweet,clean_text,sentiment
1331163852604583937,2020-11-24 09:12:48,"@SDhawan25 @BCCI The Hitman is the riveting account of a batsman, who has always chosen to play on his own terms, f… https://t.co/hoRKWtC1Vi",The Hitman is the riveting account of a batsman who has always chosen to play on his own terms f,positive
1331163823802183680,2020-11-24 09:12:42,"Amazon-FutureRetail-Reliance Retail. Getting messier by the day. 
https://t.co/8HhRkTtWiJ",Amazon FutureRetail Reliance Retail Getting messier by the day,positive
1331163598245097475,2020-11-24 09:11:48,https://t.co/Uq3tg3eQon,,neutral
1331163519178338304,2020-11-24 09:11:29,https://t.co/GVHbCq7Et7,,neutral
1331161780236611584,2020-11-24 09:04:34,@AmazonHelp I hope Jeff Bezoz gets this message of how poorly customer service is there in Amazon India,I hope Jeff Bezoz gets this message of how poorly customer service is there in Amazon India,positive
1331161350660210688,2020-11-24 09:02:52,"Deal Price: ₹ 1,399.00
Discount: ₹ 1,851.00 (57%)https://t.co/k2xiEIlEyq",Deal Price 1 399 00 Discount 1 851 00 57,neutral
1331160914935083009,2020-11-24 09:01:08,Question on Amazon Prime Video India 4K Content https://t.co/dulwT2uMp6,Question on Amazon Prime Video India 4K Content,positive
1331160616891944962,2020-11-24 08:59:57,"@dylect_india Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490 
Might be Yo… https://t.co/2RpHEkQjnO",india Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490 Might be Yo,neutral
1331159634338410499,2020-11-24 08:56:03,"@TPS_India Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490 
Might be Your… https://t.co/Xc7G2ttQZ6",India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490 Might be Your,neutral
1331159264065306625,2020-11-24 08:54:34,"@Netgear_India Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490 
Might be Y… https://t.co/azVm6b1sM0",India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490 Might be Y,neutral
1331158886217261056,2020-11-24 08:53:04,"Deal Price: ₹ 17,900.00
Discount: ₹ 17,000.00 (49%)https://t.co/wXm1cFnHxi",Deal Price 17 900 00 Discount 17 000 00 49,neutral
1331158791644192768,2020-11-24 08:52:42,"seen many complaints about Daraz in TL. I have been customer of Amazon India since 2015 ,and have ordered every kin… https://t.co/1CokSJu5tN",seen many complaints about Daraz in TL I have been customer of Amazon India since 2015 and have ordered every kin,negative
1331158537129447424,2020-11-24 08:51:41,"@cis_india Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490 
Might be Your… https://t.co/v34Oo6gMnS",india Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490 Might be Your,neutral
1331158211794124800,2020-11-24 08:50:24,Amazon India’s #DeliverThanks campaign garners messages of appreciation for Associates across the Operations networ… https://t.co/6n6oJVt7D3,Amazon India s DeliverThanks campaign garners messages of appreciation for Associates across the Operations networ,positive
1331157300720119808,2020-11-24 08:46:46,"https://t.co/utoZrjR83p
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/AhQEptwu1L",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157296852951041,2020-11-24 08:46:45,"https://t.co/GbKxNkAfAo
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/UjbSXO6vWv",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157292536967174,2020-11-24 08:46:44,"https://t.co/3kqr0rDjE7
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/t7yYdeMVvd",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157288573427714,2020-11-24 08:46:43,"https://t.co/xWLNMdxcyq
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/C49p5VBfoK",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157283309580290,2020-11-24 08:46:42,"https://t.co/8PIamWl7kH
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/dD0yvDVD8z",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157278238584841,2020-11-24 08:46:41,"https://t.co/g4HayPRU4R
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/rKxsxt1LB7",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157272937050117,2020-11-24 08:46:40,"https://t.co/uB0Hp0lYvU
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/nZTkoD3fH7",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157267836772353,2020-11-24 08:46:39,"https://t.co/IoxpXa1V3o
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/SvOS6TJlj5",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157261729878017,2020-11-24 08:46:37,"https://t.co/LgKZ0q1nXg
Mobile Phones: Buy New Mobiles Online at Best Prices in India | Buy Cell Phones Online -… https://t.co/6Z0wzqlTkP",Mobile Phones Buy New Mobiles Online at Best Prices in India Buy Cell Phones Online,positive
1331157166128959490,2020-11-24 08:46:14,"@SanjayJog7 @CEA_India Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490 
Mi… https://t.co/iN3BHINxbC",India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490 Mi,neutral
1331157061460115462,2020-11-24 08:45:49,Unacademy did a fraud in the name all india test series for GATE. No amazon vouchers provided even after one month… https://t.co/88cuQL28wt,Unacademy did a fraud in the name all india test series for GATE No amazon vouchers provided even after one month,negative
1331156590301364225,2020-11-24 08:43:57,"@sat4ever0606 @DLink_India Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490… https://t.co/sqwcGakRfk",India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490,neutral
1331156507304476672,2020-11-24 08:43:37,"@Netgear_India Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490 
Might be Y… https://t.co/MBzFnmUKsQ",India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490 Might be Y,neutral
1331156246309740546,2020-11-24 08:42:35,"@jaganmsna @swarajk224 Reliance, Walmart, Amazon already there. I guess Tatas think they can be the 4th. 4 is a lot… https://t.co/bBNrKLmFRI",Reliance Walmart Amazon already there I guess Tatas think they can be the 4th 4 is a lot,positive
1331156221248696320,2020-11-24 08:42:29,"@tarun191984 @DLink_India Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wifi at ₹1,490… https://t.co/Kui6nPNG9Q",India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wifi at 1 490,neutral
1331155482745081857,2020-11-24 08:39:33,#SooraraiPottru views in amazon prime is at top position for the past 2 weeks in India pushing North Indian Biggies… https://t.co/GsbjWexO2r,SooraraiPottru views in amazon prime is at top position for the past 2 weeks in India pushing North Indian Biggies,positive
1331154038629363712,2020-11-24 08:33:49,@amazonIN  Does Amazon India invite customers to take products elsewhere? @narendramodi @AmitShah,Does Amazon India invite customers to take products elsewhere,positive
1331154013484584961,2020-11-24 08:33:43,@RiseSmart_India @RiseSmart @Joelpaul Disrupted Video Calls due to Powercuts .#MiniUPS -  Power-Packed for your Wif… https://t.co/jmIFO31Wx9,India Disrupted Video Calls due to Powercuts MiniUPS Power Packed for your Wif,neutral
1331152171937660928,2020-11-24 08:26:24,@sankalpjain1983 @CABKBANSAL @gaursons_india @Manojgaursons Disrupted Video Calls due to Powercuts .#MiniUPS -  Pow… https://t.co/QnJ8hnLn49,india Disrupted Video Calls due to Powercuts MiniUPS Pow,neutral
1331152151196758016,2020-11-24 08:26:19,"Lets tour of Tribes India. 
There is something for everyone.
Something for every member of the family for generatio… https://t.co/65OmaOc8Zp",Lets tour of Tribes India There is something for everyone Something for every member of the family for generatio,neutral
1331152089230110720,2020-11-24 08:26:04,"Deal Price: ₹ 2,977.00
Discount: ₹ 4,022.00 (57%)https://t.co/3cTY2WuImz",Deal Price 2 977 00 Discount 4 022 00 57,neutral
1331151883759624194,2020-11-24 08:25:15,"@OffAstray All steps 👍
#giveawaycontest #amazon #paytm #paytmcash #gifts #money  #competition #voucher #wallet… https://t.co/QcMnhWyprE",All steps giveawaycontest amazon paytm paytmcash gifts money competition voucher wallet,positive
1331151669111922688,2020-11-24 08:24:24,@diweshjha @_Kalyan_K @Flipkart @FlipkartStories @flipkartsupport @FlipkartW @Walmart @walmartindia @amazon… https://t.co/gnTB3g2vJy,Kalyan K,neutral
1331151329817870337,2020-11-24 08:23:03,@tushar11673574 @JioCare @reliancejio @DoT_India @TRAI @GoI_MeitY Disrupted Video Calls due to Powercuts .#MiniUPS… https://t.co/sxLFBHy4Oi,India MeitY Disrupted Video Calls due to Powercuts MiniUPS,neutral
1331151306698887170,2020-11-24 08:22:57,"@JeffBezos 
Hi Sir,
With due respect I am a user from West Bengal , India.
I am facing an issue since 29 th October… https://t.co/monkaMfJaZ",Hi Sir With due respect I am a user from West Bengal India I am facing an issue since 29 th October,positive
1331150712886190080,2020-11-24 08:20:36,"@mayaram0521 @kushal_mehra @GarudaPrakashan Thank you, Maya! 💕 My book is available in India, but Amazon charges so… https://t.co/qrqxrprSzl",mehra Thank you Maya My book is available in India but Amazon charges so,positive
1331150236840935425,2020-11-24 08:18:42,"Deal Price: ₹ 6,999.00
Discount: ₹ 6,000.00 (46%)https://t.co/qEpj0OUDb2",Deal Price 6 999 00 Discount 6 000 00 46,neutral
1331150224820105217,2020-11-24 08:18:39,"Vedic Era Oils, The perfect companion of your health. 
Made in India Since 1987!
Order Now on AMAZON
#sesameoil… https://t.co/eE17pa6vAV",Vedic Era Oils The perfect companion of your health Made in India Since 1987 Order Now on AMAZON sesameoil,positive
1331149957919862784,2020-11-24 08:17:36,@narendramodi A new idea of India. https://t.co/AsVO8nZ7lW,A new idea of India,neutral
1331149691455643648,2020-11-24 08:16:32,"🌟LeeFab India Glacial Microfiber All Season Polar Soft Warm .. Starting @ ₹199

🔗https://t.co/6x7Wx3pLqj",LeeFab India Glacial Microfiber All Season Polar Soft Warm Starting 199,positive
1331149646664646656,2020-11-24 08:16:21,"LeeFab India Glacial Microfiber All Season Polar Soft Warm .. Starting @ ₹199

🔗https://t.co/ub0tlMGMf7",LeeFab India Glacial Microfiber All Season Polar Soft Warm Starting 199,positive
1331149609163436033,2020-11-24 08:16:13,https://t.co/BxPBgy9wiT https://t.co/PzCXTZL8zi,,neutral
1331148352126398464,2020-11-24 08:11:13,"Shoeshine Pack of 12 Black Shoe Bag
        
https://t.co/LxbYUXSjV2 https://t.co/kRHUJCm4OX",Shoeshine Pack of 12 Black Shoe Bag,neutral
1331147562452094976,2020-11-24 08:08:05,"Deal Price: ₹ 8,844.00
Discount: ₹ 5,155.00 (37%)https://t.co/u0mO0J6HKI",Deal Price 8 844 00 Discount 5 155 00 37,neutral
1331147020258611201,2020-11-24 08:05:55,"【書籍紹介】(日本語未翻訳)

中国はどうやってインドを包囲している？
インドと中国の関係。

The Costliest Pearl: China’s Struggle for India’s Ocean
https://t.co/hxMS9w5nE2",The Costliest Pearl China s Struggle for India s Ocean,negative
1331145288531075072,2020-11-24 07:59:02,"Virat Kohli Vest (Pack of 3)@334

https://t.co/67cIdkFD5E",Virat Kohli Vest Pack of 3,neutral
1331143190066282496,2020-11-24 07:50:42,"Deal Price: ₹ 660.00
Discount: ₹ 640.00 (49%)https://t.co/5uocsw4Pob",Deal Price 660 00 Discount 640 00 49,neutral
1331143177697325056,2020-11-24 07:50:39,https://t.co/sToVlmx9TE,,neutral
1331141127777386496,2020-11-24 07:42:30,"@JeffBezos @EmmanuelMacron Amazon pich up services is very poor in india.. amazon ac 9805577941..,🙏",Amazon pich up services is very poor in india amazon ac 9805577941,negative
1331140250861592576,2020-11-24 07:39:01,"@elgato @CORSAIR 
I want an Elgato Green Screen but the shop has been ""Under Maintenance"" for quite a long time, th… https://t.co/UZLMSlNVbS",I want an Elgato Green Screen but the shop has been Under Maintenance for quite a long time th,positive
1331139966601084928,2020-11-24 07:37:54,@IonExchange Manufacturer Ion Exchange India is not responsible for any defective products if it's purchased from a… https://t.co/k86iXLGVj4,Manufacturer Ion Exchange India is not responsible for any defective products if it s purchased from a,negative
1331139287056695298,2020-11-24 07:35:12,"@THR Actually, besides rejig, they're up against Netflix, Amazon &amp; other OTT (new entrants in India)
They must stud… https://t.co/wnqYmX5Uyc",Actually besides rejig they re up against Netflix Amazon amp other OTT new entrants in India They must stud,positive
1331138924404641792,2020-11-24 07:33:45,"@Vasheegaran What Amazon did here in India ??

Just like Guru movie, they have got FDI for some mentioned business… https://t.co/t0VHMmQG7X",What Amazon did here in India Just like Guru movie they have got FDI for some mentioned business,positive
1331138912455061506,2020-11-24 07:33:42,https://t.co/RHPhuDDhkQ,,neutral
1331138080795996160,2020-11-24 07:30:24,"Virat Kohli Vest (Pack of 3) At 334

https://t.co/4q7gyoYdD8",Virat Kohli Vest Pack of 3 At 334,neutral
1331138064471756802,2020-11-24 07:30:20,"Virat Kohli Vest (Pack of 3) at ₹334

https://t.co/oq0QaFsnbT",Virat Kohli Vest Pack of 3 at 334,neutral
1331137737198497793,2020-11-24 07:29:02,"https://t.co/3kSQPUXHgO: Online Shopping India - Buy mobiles, laptops, cameras, books, watches, apparel, shoes and… https://t.co/qm4ywO8ykD",Online Shopping India Buy mobiles laptops cameras books watches apparel shoes and,neutral
1331137266710962176,2020-11-24 07:27:10,Neither Manufacturer Ion Exchange India nor Seller Amazon India is owning responsibility for defective Product &amp; it… https://t.co/o1rmFfgA8f,Neither Manufacturer Ion Exchange India nor Seller Amazon India is owning responsibility for defective Product amp it,negative
1331137191917940738,2020-11-24 07:26:52,"@Uber_India कल मैंने cab बुक किया था। मैने cash से payment किया था। लेकिन, फिर भी मेरे amazon pay से भी पैसे deduct… https://t.co/dDhmKkkX5w",India cab cash payment amazon pay deduct,positive
1331136552454422528,2020-11-24 07:24:20,"@SamsungMobile 
Dear Samsung, how come other platforms like flipkart, reliance digital, amazon etc in india are sel… https://t.co/daRbWYkqRK",Dear Samsung how come other platforms like flipkart reliance digital amazon etc in india are sel,positive
1331136226707996672,2020-11-24 07:23:02,"@DTDCIndia dtdc is a fraud, never send any parcel through dtdc,Returning now, we should kick this bastard out of in… https://t.co/yDTIFpIBGd",dtdc is a fraud never send any parcel through dtdc Returning now we should kick this bastard out of in,negative
1331135795743182848,2020-11-24 07:21:19,@omarali50 @GuerillaShivaji @kaeshour @Me_Predictor Your query is right and it shows up the lack of ideas and talen… https://t.co/mp7YsjvYJv,Predictor Your query is right and it shows up the lack of ideas and talen,negative
1331135201058062337,2020-11-24 07:18:57,"Last time we knew hindi dubbing is going to happen. @AnimeTMDUB @AsliSaiyan @NetflixIndia 
https://t.co/naHmT7S1yA… https://t.co/KMoBhzZdI4",Last time we knew hindi dubbing is going to happen,neutral
